#YYYYMMDD,hour,TDays,Precip_mm_Value,PressureSeaLevel,Temp,HumidityRelative,Clouds8th,WindDirection,WindSpeed_ms
*
20010507,13,4144.541667,,1030.9,16.3,30,1,20,3.1
20010507,19,4144.791667,0,1029,18.4,26,1,40,3.1
20010508,1,4145.041667,,1030.9,8.1,63,1,30,2.1
20010508,7,4145.291667,0,1031.1,9.2,60,1,170,0.5
20010508,13,4145.541667,,1029.2,20,25,1,190,2.6
20010508,19,4145.791667,0,1027.5,19.3,32,1,240,3.1
20010509,1,4146.041667,,1029.1,9.3,65,1,360,1
20010509,7,4146.291667,0,1029.8,11.2,54,0,230,1
20010509,13,4146.541667,,1027.7,22.1,25,1,190,3.1
20010509,19,4146.791667,0,1025.8,21.1,32,5,220,2.6
20010510,1,4147.041667,,1027.3,15.1,45,7,10,5.1
20010510,7,4147.291667,0,1028.7,13.4,48,8,30,2.6
20010510,13,4147.541667,,1026.6,19.6,20,7,50,3.6
20010510,19,4147.791667,0,1024.1,19.6,32,5,350,2.1
20010511,1,4148.041667,,1026.5,13,42,1,50,2.1
20010511,7,4148.291667,0,1026.2,13.4,46,2,220,1
20010511,13,4148.541667,,1023.1,22.3,30,1,210,2.6
20010511,19,4148.791667,0,1021.4,21.4,29,4,50,2.6
20010512,1,4149.041667,,1022.5,13.9,53,1,30,4.1
20010512,7,4149.291667,0,1022.8,13.6,54,1,220,1
20010512,13,4149.541667,,1019.2,21.8,32,6,190,3.1
20010512,19,4149.791667,0,1015.3,20.7,39,4,210,2.1
20010513,1,4150.041667,,1014.2,10.3,76,1,30,1
20010513,7,4150.291667,0,1011.5,12.3,77,6,120,0.5
20010513,13,4150.541667,,1007.3,22.5,29,5,210,2.6
20010513,19,4150.791667,0,1005.7,14.8,68,5,180,2.6
20010514,1,4151.041667,,1006.5,9.5,88,3,0,0
20010514,7,4151.291667,0,1007.1,10.7,52,7,30,4.6
20010514,13,4151.541667,,1007.3,13.4,53,7,40,3.6
20010514,19,4151.791667,0,1006.5,14.6,46,1,70,4.1
20010515,1,4152.041667,,1007.8,8.8,65,3,10,4.6
20010515,7,4152.291667,0,1008.1,9.6,48,3,20,4.1
20010515,13,4152.541667,,1005.7,16.5,33,4,110,2.6
20010515,19,4152.791667,0,1004.4,16,37,6,130,3.6
20010516,1,4153.041667,,1005.4,9.8,70,1,20,2.1
20010516,7,4153.291667,0,1005.2,7.9,75,8,60,2.6
20010516,13,4153.541667,,1005.6,8.1,88,8,30,3.6
20010516,19,4153.791667,2.6,1004.4,9.6,88,8,30,3.1
20010517,1,4154.041667,,1002.5,8.5,89,8,40,4.6
20010517,7,4154.291667,12.5,1001.2,8,91,8,20,3.6
20010517,13,4154.541667,,1001.2,10.6,85,8,20,3.1
20010517,19,4154.791667,5.9,1001.3,11.4,89,7,180,3.1
20010518,1,4155.041667,,1001.8,9.8,91,8,170,2.6
20010518,7,4155.291667,7.1,1000.2,8.6,93,8,170,3.6
20010518,13,4155.541667,,998.8,11.7,63,7,240,3.6
20010518,19,4155.791667,4.8,997.2,9.6,82,8,190,2.1
20010519,1,4156.041667,,997.9,8.5,78,7,270,2.6
20010519,7,4156.291667,0,1001.3,11.1,60,7,300,2.6
20010519,13,4156.541667,,1003.5,17.1,31,4,290,6.2
20010519,19,4156.791667,0,1007.5,14.4,34,2,330,4.6
20010520,1,4157.041667,,1011.8,8.6,43,7,320,3.1
20010520,7,4157.291667,0,1013.7,8.9,42,7,230,2.6
20010520,13,4157.541667,,1013.7,11.9,56,6,200,2.6
20010520,19,4157.791667,0.6,1015.8,12.5,35,3,360,5.1
20010521,1,4158.041667,,1020.9,5.6,51,1,30,2.6
20010521,7,4158.291667,0,1023.1,8.2,35,1,20,4.1
20010521,13,4158.541667,,1021.8,13.9,25,4,320,1.5
20010521,19,4158.791667,0,1020.5,12.7,46,6,210,3.6
20010522,1,4159.041667,,1021.3,7.5,75,6,360,1
20010522,7,4159.291667,0,1021.1,9.6,73,6,220,1.5
20010522,13,4159.541667,,1019.5,16.7,45,6,200,3.6
20010522,19,4159.791667,0,1018.2,16.4,37,1,260,4.1
20010523,1,4160.041667,,1018.3,10.3,57,6,290,2.6
20010523,7,4160.291667,0,1019,10.8,61,7,0,0
20010523,13,4160.541667,,1017.9,18,38,6,250,4.6
20010523,19,4160.791667,0,1015.9,16.8,44,4,280,5.7
20010524,1,4161.041667,,1015.1,11.5,60,1,270,2.1
20010524,7,4161.291667,0,1016.2,11.9,40,1,320,2.6
20010524,13,4161.541667,,1016.8,17,19,2,300,4.6
20010524,19,4161.791667,0,1018.2,14.3,26,2,340,5.1
20010525,1,4162.041667,,1021.6,6.7,48,0,350,5.1
20010525,7,4162.291667,0,1023.2,9.6,41,1,350,3.1
20010525,13,4162.541667,,1021.4,15,28,3,180,3.6
20010525,19,4162.791667,0,1019.5,13.4,48,2,220,3.6
20010526,1,4163.041667,,1018.4,9.2,63,6,170,1.5
20010526,7,4163.291667,0,1016.2,8.9,77,7,0,0
20010526,13,4163.541667,,1012.3,17.7,35,7,220,3.6
20010526,19,4163.791667,0,1009.3,14.6,61,7,170,3.1
20010527,1,4164.041667,,1007.7,11.3,64,5,280,2.1
20010527,7,4164.291667,0,1007.7,13.7,48,4,270,3.6
20010527,13,4164.541667,,1007.1,18.8,34,3,270,4.6
20010527,19,4164.791667,0,1006.4,16.9,40,7,270,3.6
20010528,1,4165.041667,,1005.7,12.6,62,6,170,1
20010528,7,4165.291667,0,1004.3,12.8,65,7,70,0.5
20010528,13,4165.541667,,1003.4,15.8,59,8,60,1.5
20010528,19,4165.791667,2.8,1005.6,12.6,84,8,40,2.1
20010529,1,4166.041667,,1005.9,11.3,90,8,150,2.1
20010529,7,4166.291667,13.3,1003.1,9.1,91,8,40,2.6
20010529,13,4166.541667,,1004.2,8.4,85,8,50,3.1
20010529,19,4166.791667,18.1,1007.7,7.5,86,8,40,1.5
20010530,1,4167.041667,,1010.1,7.3,88,8,30,2.1
20010530,7,4167.291667,4,1011.4,7.3,88,8,200,3.1
20010530,13,4167.541667,,1012.3,9.8,76,8,190,2.1
20010530,19,4167.791667,1,1011.3,9.4,72,8,190,2.6
20010531,1,4168.041667,,1010.5,9.1,82,6,130,1.5
20010531,7,4168.291667,0,1009.9,9.2,86,7,360,2.1
20010531,13,4168.541667,,1008.8,14.8,50,6,300,1.5
20010531,19,4168.791667,0,1007.7,15.5,46,3,210,2.6
20010601,1,4169.041667,,1008,8.4,84,2,40,0.5
20010601,7,4169.291667,0,1006,10.2,82,7,0,0
20010601,13,4169.541667,,1002.2,16.2,51,7,190,4.6
20010601,19,4169.791667,0,999.5,14.6,33,7,280,4.1
20010602,1,4170.041667,,1000.2,6.1,66,6,0,0
20010602,7,4170.291667,0,999.5,10.6,50,5,200,1
20010602,13,4170.541667,,998.5,15.1,33,7,200,3.6
20010602,19,4170.791667,0,998.3,14.3,34,7,360,2.1
20010603,1,4171.041667,,1001.7,11.2,48,8,10,6.2
20010603,7,4171.291667,0,1005.9,10.9,46,3,360,7.2
20010603,13,4171.541667,,1007.2,16.5,31,3,50,5.1
20010603,19,4171.791667,0,1007.7,16.1,29,4,360,3.6
20010604,1,4172.041667,,1009.3,8.5,55,4,30,3.6
20010604,7,4172.291667,0,1009.6,11.3,45,3,40,3.6
20010604,13,4172.541667,,1008.2,18,36,2,160,3.1
20010604,19,4172.791667,0,1007.5,16.4,32,1,190,3.6
20010605,1,4173.041667,,1008.9,11.2,85,7,210,2.1
20010605,7,4173.291667,0,1008.4,10.7,82,6,220,2.1
20010605,13,4173.541667,,1007.8,18.7,41,7,240,3.6
20010605,19,4173.791667,0,1006.5,17.9,53,5,190,2.6
20010606,1,4174.041667,,1005.2,12.3,81,6,170,3.1
20010606,7,4174.291667,0,1004,11.5,68,7,200,4.6
20010606,13,4174.541667,,1003.9,13.8,64,8,180,5.1
20010606,19,4174.791667,0.1,1003.3,12.2,79,7,180,3.6
20010607,1,4175.041667,,1002.2,10.9,82,8,180,3.6
20010607,7,4175.291667,0.1,1000.3,11.4,78,7,180,2.1
20010607,13,4175.541667,,996.3,12.9,76,7,170,5.1
20010607,19,4175.791667,5.9,992.7,12,86,8,90,1.5
20010608,1,4176.041667,,989.3,8.8,84,7,100,3.1
20010608,7,4176.291667,9.6,989.8,8.5,90,8,230,0.5
20010608,13,4176.541667,,994.5,8.6,78,8,200,6.7
20010608,19,4176.791667,5.5,997.6,9,89,8,200,2.1
20010609,1,4177.041667,,1001.9,8.2,90,8,230,1.5
20010609,7,4177.291667,1.1,1004.7,9.8,70,7,60,1.5
20010609,13,4177.541667,,1007.3,13,51,7,160,1.5
20010609,19,4177.791667,0,1008.9,13.1,55,6,170,3.1
20010610,1,4178.041667,,1011.1,7.8,80,7,10,0.5
20010610,7,4178.291667,0,1011.7,10.3,69,7,30,2.6
20010610,13,4178.541667,,1011.1,12.2,57,7,300,2.1
20010610,19,4178.791667,0.1,1010.4,11.9,62,6,220,1.5
20010611,1,4179.041667,,1009.4,6.9,86,5,20,2.1
20010611,7,4179.291667,0,1008.8,10,61,6,20,5.1
20010611,13,4179.541667,,1006.3,15.5,46,5,40,2.6
20010611,19,4179.791667,0.1,1005.2,13.6,55,7,190,4.1
20010612,1,4180.041667,,1006.7,9.9,59,7,20,7.2
20010612,7,4180.291667,0.2,1009.1,11.4,45,2,40,3.1
20010612,13,4180.541667,,1008.6,15.6,35,7,280,2.1
20010612,19,4180.791667,0,1009.5,15,36,7,10,3.1
20010613,1,4181.041667,,1011.6,9.4,62,2,30,3.1
20010613,7,4181.291667,0,1012.5,11.8,46,1,40,2.1
20010613,13,4181.541667,,1010.4,17,42,3,190,3.6
20010613,19,4181.791667,0,1008.7,15.5,44,6,200,3.6
20010614,1,4182.041667,,1009,11,83,7,140,1.5
20010614,7,4182.291667,0,1008.1,10.8,79,7,0,0
20010614,13,4182.541667,,1008,11.1,74,7,360,3.6
20010614,19,4182.791667,3.4,1008,15.5,46,2,10,4.1
20010615,1,4183.041667,,1011.7,7.6,69,1,10,3.6
20010615,7,4183.291667,0,1012.3,11.9,50,1,70,2.1
20010615,13,4183.541667,,1012.1,16.2,40,6,260,1.5
20010615,19,4183.791667,0,1010.7,16.5,33,4,80,1.5
20010616,1,4184.041667,,1012.6,8.2,81,1,30,2.1
20010616,7,4184.291667,0,1011.6,14,52,2,50,4.6
20010616,13,4184.541667,,1009.9,19.8,31,5,40,4.1
20010616,19,4184.791667,0,1009,18.7,32,7,50,3.6
20010617,1,4185.041667,,1011,10.8,74,6,20,2.1
20010617,7,4185.291667,0,1011.6,13.4,67,7,240,1
20010617,13,4185.541667,,1011.2,17.8,47,7,320,2.1
20010617,19,4185.791667,1.9,1010.8,18.9,39,7,320,2.6
20010618,1,4186.041667,,1013.3,12.8,60,5,10,2.1
20010618,7,4186.291667,0,1015,14.4,55,3,20,3.6
20010618,13,4186.541667,,1014.9,18.5,44,6,40,4.6
20010618,19,4186.791667,0,1016.4,17.3,50,3,40,5.1
20010619,1,4187.041667,,1019.1,12.7,70,4,20,2.6
20010619,7,4187.291667,0,1020,16.1,58,1,20,2.1
20010619,13,4187.541667,,1018.4,22.9,43,4,250,3.1
20010619,19,4187.791667,0,1016.8,22.6,33,3,190,2.1
20010620,1,4188.041667,,1016.7,13.5,73,7,10,2.1
20010620,7,4188.291667,0,1015.6,14.2,81,7,190,1.5
20010620,13,4188.541667,,1013.8,15.7,69,8,170,5.1
20010620,19,4188.791667,6.3,1009.7,12.8,91,8,170,4.1
20010621,1,4189.041667,,1007.2,11.9,90,8,130,2.6
20010621,7,4189.291667,2.1,1005.3,12.3,87,7,160,2.6
20010621,13,4189.541667,,1005.1,16.9,53,7,190,3.6
20010621,19,4189.791667,6,1007.3,13,84,7,20,4.6
20010622,1,4190.041667,,1009.3,12,85,7,20,3.6
20010622,7,4190.291667,0.1,1011,12.5,71,7,10,5.1
20010622,13,4190.541667,,1012.9,15.9,59,7,20,6.2
20010622,19,4190.791667,0,1013.9,17.4,52,7,50,2.6
20010623,1,4191.041667,,1014.8,13.8,66,4,10,4.6
20010623,7,4191.291667,0,1015,17.9,52,4,360,2.6
20010623,13,4191.541667,,1013.8,23.3,33,5,50,5.1
20010623,19,4191.791667,0,1013.9,22.6,36,5,360,1.5
20010624,1,4192.041667,,1015.5,14.8,64,2,30,2.1
20010624,7,4192.291667,0,1016.6,19,56,1,110,0.5
20010624,13,4192.541667,,1015.8,25.7,26,4,70,1.5
20010624,19,4192.791667,0.5,1017.2,18.6,64,7,300,1.5
20010625,1,4193.041667,,1018.5,14.8,70,3,360,0.5
20010625,7,4193.291667,0,1019.9,17.1,64,2,210,1
20010625,13,4193.541667,,1018.7,25.8,29,3,220,2.6
20010625,19,4193.791667,0,1017.3,24.5,27,1,210,2.1
20010626,1,4194.041667,,1018.1,15,75,3,40,2.1
20010626,7,4194.291667,0,1018.6,15.5,86,6,240,1
20010626,13,4194.541667,,1016.1,26.3,37,3,210,2.6
20010626,19,4194.791667,0,1015.4,21.7,45,4,180,2.1
20010627,1,4195.041667,,1016.3,14.4,78,1,20,1.5
20010627,7,4195.291667,0,1016,15,86,7,260,1.5
20010627,13,4195.541667,,1014.3,24.3,38,7,210,2.6
20010627,19,4195.791667,0,1012.7,22.7,33,1,190,3.1
20010628,1,4196.041667,,1012.8,14.2,63,5,10,1
20010628,7,4196.291667,0,1011.8,17,53,7,60,0.5
20010628,13,4196.541667,,1012.3,18.6,72,8,210,4.1
20010628,19,4196.791667,2,1011.4,17.8,80,7,170,3.6
20010629,1,4197.041667,,1012,15.8,85,8,170,3.6
20010629,7,4197.291667,0,1012.4,15.5,76,7,210,4.1
20010629,13,4197.541667,,1012.5,22.5,44,6,200,6.2
20010629,19,4197.791667,0,1013.4,18.7,67,4,180,5.7
20010630,1,4198.041667,,1014.6,14.9,85,8,170,2.6
20010630,7,4198.291667,0,1014.3,15.5,81,7,180,3.6
20010630,13,4198.541667,,1014.3,15.7,92,8,180,4.6
20010630,19,4198.791667,9.5,1012.9,16,92,8,180,2.6
20010701,1,4199.041667,,1010.7,15.4,92,8,180,2.6
20010701,7,4199.291667,1.5,1009.2,15.2,91,7,220,1.5
20010701,13,4199.541667,,1009.9,19.3,58,6,240,5.1
20010701,19,4199.791667,3.4,1012.7,17.2,73,6,50,2.6
20010702,1,4200.041667,,1017.1,12.4,87,3,30,2.1
20010702,7,4200.291667,0.1,1019.8,15.9,59,2,20,1
20010702,13,4200.541667,,1020.2,22.2,33,1,180,2.6
20010702,19,4200.791667,0,1020.7,21,45,1,170,3.1
20010703,1,4201.041667,,1022.5,13.9,77,2,0,0
20010703,7,4201.291667,0,1022.9,15.3,88,8,0,0
20010703,13,4201.541667,,1022,22.6,66,1,200,3.1
20010703,19,4201.791667,0,1020.9,20.5,68,1,210,3.1
20010704,1,4202.041667,,1021.3,16.6,88,3,180,1
20010704,7,4202.291667,0,1021.9,16.9,84,8,180,2.1
20010704,13,4202.541667,,1020.2,24.4,58,1,210,3.1
20010704,19,4202.791667,0,1018.3,23,48,1,180,3.6
20010705,1,4203.041667,,1018.5,15.6,77,4,200,0.5
20010705,7,4203.291667,0,1018.2,17.2,78,1,180,1
20010705,13,4203.541667,,1016.5,26.1,41,1,200,3.6
20010705,19,4203.791667,0,1015.5,22.8,47,1,190,4.1
20010706,1,4204.041667,,1016.3,15.6,78,0,20,1
20010706,7,4204.291667,0,1016.2,18.1,73,1,140,0.5
20010706,13,4204.541667,,1015.2,25.7,46,1,220,3.6
20010706,19,4204.791667,0,1013.6,23.6,46,3,210,3.1
20010707,1,4205.041667,,1014.4,15.2,81,1,20,2.1
20010707,7,4205.291667,0,1013.7,18.8,69,2,80,1.5
20010707,13,4205.541667,,1011.5,26.8,42,3,190,3.1
20010707,19,4205.791667,0,1009.1,26.7,28,4,260,2.1
20010708,1,4206.041667,,1009.1,19.3,50,4,40,3.1
20010708,7,4206.291667,1,1009.5,18.6,78,7,70,3.6
20010708,13,4206.541667,,1008,26.9,52,6,110,3.6
20010708,19,4206.791667,0,1005.5,27.3,41,7,130,3.1
20010709,1,4207.041667,,1006.5,19.3,84,7,30,2.6
20010709,7,4207.291667,16.9,1004.1,20.1,85,7,120,2.6
20010709,13,4207.541667,,1004.3,20.7,78,8,170,5.1
20010709,19,4207.791667,0.4,1004,19.9,75,8,170,3.6
20010710,1,4208.041667,,1003.9,17.9,84,8,170,2.1
20010710,7,4208.291667,0,1002.5,17.7,83,7,180,1.5
20010710,13,4208.541667,,1000.9,23.4,57,6,170,3.1
20010710,19,4208.791667,0,999.6,19.6,64,3,160,4.1
20010711,1,4209.041667,,999.2,15.6,82,2,190,2.6
20010711,7,4209.291667,0,997,16.8,81,8,140,3.1
20010711,13,4209.541667,,996.6,17.4,82,4,180,4.1
20010711,19,4209.791667,11,997.7,17.1,60,2,180,5.7
20010712,1,4210.041667,,997.1,13.4,80,7,70,1.5
20010712,7,4210.291667,5.5,996.1,12.1,89,7,140,2.6
20010712,13,4210.541667,,995.6,15.6,71,6,130,2.6
20010712,19,4210.791667,4.6,996.5,14.7,67,5,200,4.6
20010713,1,4211.041667,,998.1,12.9,71,6,180,5.1
20010713,7,4211.291667,0,998.9,12.1,76,7,160,3.1
20010713,13,4211.541667,,998.6,14.6,65,7,160,2.1
20010713,19,4211.791667,0.5,998.2,15.2,70,5,170,2.6
20010714,1,4212.041667,,999.6,13.4,88,5,160,1.5
20010714,7,4212.291667,0,1001.7,14.8,76,5,170,2.1
20010714,13,4212.541667,,1003.8,18.5,49,5,200,6.2
20010714,19,4212.791667,0,1006.6,17.3,61,2,170,5.7
20010715,1,4213.041667,,1009.3,12,85,5,50,1.5
20010715,7,4213.291667,0,1008.2,12.6,85,8,40,2.6
20010715,13,4213.541667,,1004.4,13.4,88,8,50,2.6
20010715,19,4213.791667,8.4,1008.4,15.5,72,5,200,2.1
20010716,1,4214.041667,,1011.2,11.1,90,1,20,1
20010716,7,4214.291667,1.4,1013.7,13.9,81,2,0,0
20010716,13,4214.541667,,1013.9,18.4,62,8,100,1
20010716,19,4214.791667,0,1013.1,17.2,52,7,220,0.5
20010717,1,4215.041667,,1013.7,12.6,89,7,30,2.1
20010717,7,4215.291667,6.5,1013.3,12.4,86,8,20,3.6
20010717,13,4215.541667,,1012,16.6,62,7,10,2.6
20010717,19,4215.791667,0.1,1010.6,16.9,61,7,20,2.1
20010718,1,4216.041667,,1010.4,14.4,71,7,30,2.6
20010718,7,4216.291667,0,1008.2,14.8,65,7,330,1
20010718,13,4216.541667,,1007.3,15.8,63,7,30,5.1
20010718,19,4216.791667,0,1006.3,15.7,68,8,30,3.1
20010719,1,4217.041667,,1005.5,14.2,77,8,360,2.6
20010719,7,4217.291667,0,1004.6,13.7,82,8,310,1
20010719,13,4217.541667,,1003.7,16.6,65,8,30,1.5
20010719,19,4217.791667,0,1003.8,17.3,65,7,200,1.5
20010720,1,4218.041667,,1005.7,14.1,85,6,60,1
20010720,7,4218.291667,0.1,1007.4,14.8,60,5,40,3.6
20010720,13,4218.541667,,1007.7,21.2,52,4,180,1.5
20010720,19,4218.791667,0,1009.5,18.8,72,7,190,2.1
20010721,1,4219.041667,,1011.7,14.3,83,3,30,3.6
20010721,7,4219.291667,0.3,1012.9,15.4,77,6,30,2.1
20010721,13,4219.541667,,1011.8,22.1,52,7,240,3.1
20010721,19,4219.791667,2.5,1012.5,19.3,62,5,180,5.7
20010722,1,4220.041667,,1014.1,13.9,80,6,60,1.5
20010722,7,4220.291667,0,1014.2,14.4,84,8,140,1.5
20010722,13,4220.541667,,1013.6,17.6,83,8,160,4.1
20010722,19,4220.791667,8.5,1013.5,16.2,88,8,180,3.6
20010723,1,4221.041667,,1013.8,16.2,87,8,180,3.1
20010723,7,4221.291667,0,1015.2,16.5,83,7,210,1
20010723,13,4221.541667,,1016,22.8,53,4,200,3.1
20010723,19,4221.791667,0,1016.3,20.2,61,3,170,3.6
20010724,1,4222.041667,,1017.1,14.9,87,2,70,1.5
20010724,7,4222.291667,0,1017.1,16.5,83,8,170,1.5
20010724,13,4222.541667,,1016.1,22.1,42,5,180,4.6
20010724,19,4222.791667,0,1016,19.2,63,6,180,4.6
20010725,1,4223.041667,,1017.1,13.9,84,6,20,2.1
20010725,7,4223.291667,0,1017.4,15.4,83,2,0,0
20010725,13,4223.541667,,1017.1,22.4,45,7,180,3.1
20010725,19,4223.791667,0,1016.3,20.5,57,4,170,3.6
20010726,1,4224.041667,,1016.4,15.7,84,5,200,1
20010726,7,4224.291667,0,1016.6,15.4,67,2,220,1
20010726,13,4224.541667,,1015.9,23.9,38,4,200,4.1
20010726,19,4224.791667,0,1015.3,22.9,36,2,300,2.1
20010727,1,4225.041667,,1017,14.8,62,3,0,0
20010727,7,4225.291667,0,1017.8,17.1,59,6,20,4.1
20010727,13,4225.541667,,1017.1,24.6,35,6,220,2.1
20010727,19,4225.791667,0,1016.1,23,48,6,200,2.1
20010728,1,4226.041667,,1017.7,15.1,81,2,30,2.6
20010728,7,4226.291667,0,1018.3,16.5,84,7,30,1
20010728,13,4226.541667,,1017.2,24.1,48,1,210,3.1
20010728,19,4226.791667,0,1015.8,21.7,40,1,180,3.1
20010729,1,4227.041667,,1015.8,17.6,87,7,180,2.6
20010729,7,4227.291667,0,1014.5,18,83,8,160,3.1
20010729,13,4227.541667,,1011.5,25,50,6,180,5.1
20010729,19,4227.791667,0.1,1009.2,20.6,73,8,180,4.1
20010730,1,4228.041667,,1006.3,18.4,80,8,210,3.6
20010730,7,4228.291667,0,1007.7,15.1,50,1,220,4.1
20010730,13,4228.541667,,1007.4,18,44,7,190,5.1
20010730,19,4228.791667,0,1007.5,19,33,5,280,5.1
20010731,1,4229.041667,,1010.4,12.1,56,0,260,3.1
20010731,7,4229.291667,0,1011.5,13.9,54,1,260,3.1
20010731,13,4229.541667,,1012.1,19.6,31,7,300,3.1
20010731,19,4229.791667,0,1011.7,18.9,34,5,330,2.6
20010801,1,4230.041667,,1014.5,11.6,58,1,280,0.5
20010801,7,4230.291667,0,1016.2,11.3,58,3,240,1.5
20010801,13,4230.541667,,1015.2,20.6,32,6,270,4.1
20010801,19,4230.791667,0,1014,18.8,35,2,270,3.1
20010802,1,4231.041667,,1016.8,10.7,67,1,30,1.5
20010802,7,4231.291667,0,1018.5,13.6,56,3,50,1.5
20010802,13,4231.541667,,1016.8,20,33,4,250,2.1
20010802,19,4231.791667,0,1015,18.3,49,6,200,2.6
20010803,1,4232.041667,,1015.5,11.7,78,5,20,2.1
20010803,7,4232.291667,0,1013.9,13.4,76,8,30,2.1
20010803,13,4232.541667,,1011.3,15.3,78,8,20,3.6
20010803,19,4232.791667,1.4,1006,15.6,83,8,50,4.1
20010804,1,4233.041667,,1001.4,15.3,91,8,10,2.6
20010804,7,4233.291667,16.9,1002,16.4,92,7,240,1.5
20010804,13,4233.541667,,1003.7,23.2,55,2,220,3.1
20010804,19,4233.791667,0,1004.7,18.6,70,7,170,4.6
20010805,1,4234.041667,,1004.3,15.6,82,8,130,1
20010805,7,4234.291667,4.5,1003.6,14.4,88,7,80,0.5
20010805,13,4234.541667,,1004,20,57,6,190,3.1
20010805,19,4234.791667,0.1,1003.4,16.3,67,6,360,5.1
20010806,1,4235.041667,,1004.5,11.8,87,7,50,1.5
20010806,7,4235.291667,12,1004.7,11.4,88,6,70,0.5
20010806,13,4235.541667,,1003.5,19.5,45,3,230,2.1
20010806,19,4235.791667,0,1003.5,14.4,65,7,230,1.5
20010807,1,4236.041667,,1003,10.9,85,3,30,2.1
20010807,7,4236.291667,0,1002,12.4,79,3,90,0.5
20010807,13,4236.541667,,1001.4,17.6,56,6,290,1.5
20010807,19,4236.791667,0,1001.9,17.4,60,3,180,4.1
20010808,1,4237.041667,,1004.1,10.9,85,2,20,1.5
20010808,7,4237.291667,0,1004.4,13,83,7,30,1
20010808,13,4237.541667,,1002.7,17.2,52,7,80,3.6
20010808,19,4237.791667,8.5,999.5,12.2,88,8,40,6.2
20010809,1,4238.041667,,998.1,12.7,90,8,40,2.1
20010809,7,4238.291667,1.8,997.7,14.2,88,8,130,2.6
20010809,13,4238.541667,,998.5,17.5,68,7,290,2.1
20010809,19,4238.791667,0.1,1000.2,17.2,72,4,220,1.5
20010810,1,4239.041667,,1002.4,15.3,86,7,160,1
20010810,7,4239.291667,0,1003.9,15.7,84,7,0,0
20010810,13,4239.541667,,1005.2,19.5,49,6,330,4.1
20010810,19,4239.791667,1,1007,14.4,78,7,40,2.6
20010811,1,4240.041667,,1009.7,12.5,86,8,10,2.6
20010811,7,4240.291667,7.9,1012,12.7,72,6,20,1.5
20010811,13,4240.541667,,1012.7,18.9,47,6,270,1.5
20010811,19,4240.791667,1,1012.4,16.6,53,5,220,2.1
20010812,1,4241.041667,,1010.3,10.9,86,4,20,2.1
20010812,7,4241.291667,6.4,1004.5,10.8,91,8,140,2.1
20010812,13,4241.541667,,1001.2,18.1,72,5,200,1.5
20010812,19,4241.791667,6.1,1000,18.7,51,7,220,2.1
20010813,1,4242.041667,,1001,10.8,81,1,310,1
20010813,7,4242.291667,0,1001.4,10.5,81,5,40,0.5
20010813,13,4242.541667,,1001.8,20.7,41,2,200,4.1
20010813,19,4242.791667,0,1002.2,18.5,67,7,190,3.6
20010814,1,4243.041667,,1002.4,15.6,89,8,190,3.6
20010814,7,4243.291667,1,1003.5,15.6,88,7,230,1.5
20010814,13,4243.541667,,1006,21.3,57,6,200,2.1
20010814,19,4243.791667,0,1008.8,21.2,45,4,260,2.1
20010815,1,4244.041667,,1012.7,13.6,75,2,30,2.6
20010815,7,4244.291667,0,1014.4,16.6,90,8,280,0.5
20010815,13,4244.541667,,1014.8,21,75,6,170,4.6
20010815,19,4244.791667,0,1015.5,18,82,7,180,3.1
20010816,1,4245.041667,,1015,17.2,89,7,170,2.1
20010816,7,4245.291667,0,1013.1,17.3,87,7,20,2.6
20010816,13,4245.541667,,1008.2,25.1,66,6,60,1
20010816,19,4245.791667,11.6,1005.4,18.4,90,8,160,1
20010817,1,4246.041667,,1005.1,17.4,87,7,180,6.7
20010817,7,4246.291667,0.1,1006.3,16,80,7,200,4.1
20010817,13,4246.541667,,1009.6,21.1,44,5,220,5.7
20010817,19,4246.791667,0,1012.2,18.5,47,1,230,4.1
20010818,1,4247.041667,,1015.7,11.8,81,1,230,3.1
20010818,7,4247.291667,0,1017.7,12.5,71,6,190,1.5
20010818,13,4247.541667,,1018.2,20.5,41,1,180,3.1
20010818,19,4247.791667,0,1018,18.2,62,2,190,3.6
20010819,1,4248.041667,,1019.2,11.8,88,2,40,2.1
20010819,7,4248.291667,0,1019.7,12.9,87,6,0,0
20010819,13,4248.541667,,1017,20.5,48,2,70,4.1
20010819,19,4248.791667,0,1013.6,20.6,49,3,80,3.1
20010820,1,4249.041667,,1012.5,17.3,63,8,80,2.1
20010820,7,4249.291667,6.4,1010.8,13.2,90,8,50,3.6
20010820,13,4249.541667,,1011.1,14.7,87,8,30,2.6
20010820,19,4249.791667,0.8,1011.2,17.6,86,7,180,3.1
20010821,1,4250.041667,,1013.8,16.5,88,7,250,1.5
20010821,7,4250.291667,0,1018,14.3,88,5,150,1
20010821,13,4250.541667,,1019.8,21.3,52,6,200,3.1
20010821,19,4250.791667,0,1020.4,19.4,48,2,220,1
20010822,1,4251.041667,,1022.4,12.3,86,2,20,2.1
20010822,7,4251.291667,0,1024.1,12.4,88,6,20,2.1
20010822,13,4251.541667,,1025.2,19.2,51,7,200,2.1
20010822,19,4251.791667,0,1025.1,18.1,75,6,210,1.5
20010823,1,4252.041667,,1025.7,15.1,87,7,30,2.1
20010823,7,4252.291667,0,1025.8,15.6,86,8,40,2.1
20010823,13,4252.541667,,1025.1,18.8,68,7,230,2.1
